Commit SHA,Java File,Old function signature,New function signature
de6c674cc223cc63315b92345b5db95f1e747f45,buildSrc/src/main/java/org/elasticsearch/gradle/tool/ClasspathUtils.java,"isElasticsearchProject()","isElasticsearchProject(Project)"
9e5e51bfaf3ab329b9fd8a52fe8b9116b57eb14a,x-pack/plugin/enrich/src/main/java/org/elasticsearch/xpack/enrich/EnrichPolicyExecutor.java,"EnrichPolicyExecutor(Settings, ClusterService, Client, ThreadPool, IndexNameExpressionResolver, EnrichPolicyLocks, LongSupplier)","EnrichPolicyExecutor(Settings, ClusterService, Client, TaskManager, ThreadPool, IndexNameExpressionResolver, EnrichPolicyLocks, LongSupplier)"
55f5463eee4ecea3537df4b34645f1d87472a802,x-pack/plugin/sql/src/main/java/org/elasticsearch/xpack/sql/querydsl/agg/GroupByDateHistogram.java,"GroupByDateHistogram(String, String, ScriptTemplate, Direction, long, ZoneId)","GroupByDateHistogram(String, String, ScriptTemplate, Direction, long, String, ZoneId)"
4aa6a9e6b0097204b0f071792bbf4ebef37d40bd,x-pack/plugin/ilm/src/main/java/org/elasticsearch/xpack/ilm/OperationModeUpdateTask.java,"OperationModeUpdateTask(OperationMode)","OperationModeUpdateTask(OperationMode, OperationMode)"
c20fa4d54120d9db74ac8b0acd6e46719de38019,x-pack/plugin/enrich/src/main/java/org/elasticsearch/xpack/enrich/AbstractEnrichProcessor.java,"AbstractEnrichProcessor(String, String)","AbstractEnrichProcessor(String, Client, String, String, String, boolean, boolean, String, int)"
c20fa4d54120d9db74ac8b0acd6e46719de38019,x-pack/plugin/enrich/src/main/java/org/elasticsearch/xpack/enrich/AbstractEnrichProcessor.java,"AbstractEnrichProcessor(String, String)","AbstractEnrichProcessor(String, BiConsumer, String, String, String, boolean, boolean, String, int)"
890b3db1938f3f0bd4e86f79ee5c7e7965277357,client/rest-high-level/src/main/java/org/elasticsearch/client/ml/inference/TrainedModelDefinition.java,"TrainedModelDefinition(TrainedModel, List)","TrainedModelDefinition(TrainedModel, List, Input)"
890b3db1938f3f0bd4e86f79ee5c7e7965277357,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/ml/inference/TrainedModelDefinition.java,"TrainedModelDefinition(TrainedModel, List)","TrainedModelDefinition(TrainedModel, List, Input)"
e99435a7f66b5d91a5db80487f22ac2ca4a71314,client/rest-high-level/src/main/java/org/elasticsearch/client/ml/dataframe/OutlierDetection.java,"OutlierDetection(Integer, Method, Double)","OutlierDetection(Integer, Method, Double, Boolean, Double, Boolean)"
e99435a7f66b5d91a5db80487f22ac2ca4a71314,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/ml/dataframe/analyses/OutlierDetection.java,"OutlierDetection(Integer, Method, Double)","OutlierDetection(Integer, Method, Double, boolean, double, boolean)"
e99435a7f66b5d91a5db80487f22ac2ca4a71314,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/ml/dataframe/analyses/OutlierDetection.java,"OutlierDetection()","OutlierDetection(Integer, Method, Double, boolean, double, boolean)"
5eb9a043151d9aee9b7ef1a20f6f823341ae793f,x-pack/plugin/enrich/src/main/java/org/elasticsearch/xpack/enrich/EnrichPolicyRunner.java,"forceMergeEnrichIndex(String)","forceMergeEnrichIndex(String, int)"
5eb9a043151d9aee9b7ef1a20f6f823341ae793f,x-pack/plugin/enrich/src/main/java/org/elasticsearch/xpack/enrich/EnrichPolicyRunner.java,"refreshEnrichIndex(String)","refreshEnrichIndex(String, int)"
5eb9a043151d9aee9b7ef1a20f6f823341ae793f,x-pack/plugin/enrich/src/main/java/org/elasticsearch/xpack/enrich/EnrichPolicyRunner.java,"EnrichPolicyRunner(String, EnrichPolicy, ActionListener, ClusterService, Client, IndexNameExpressionResolver, LongSupplier, int)","EnrichPolicyRunner(String, EnrichPolicy, ActionListener, ClusterService, Client, IndexNameExpressionResolver, LongSupplier, int, int)"
f962d1ca03ae19526fe1165d3c39397bd537df02,qa/os/src/test/java/org/elasticsearch/packaging/util/Packages.java,"restartElasticsearch(Shell)","restartElasticsearch(Shell, Installation)"
f962d1ca03ae19526fe1165d3c39397bd537df02,qa/os/src/test/java/org/elasticsearch/packaging/util/Packages.java,"startElasticsearch(Shell)","startElasticsearch(Shell, Installation)"
f962d1ca03ae19526fe1165d3c39397bd537df02,qa/os/src/test/java/org/elasticsearch/packaging/util/Packages.java,"assertElasticsearchStarted(Shell)","assertElasticsearchStarted(Shell, Installation)"
f962d1ca03ae19526fe1165d3c39397bd537df02,qa/os/src/test/java/org/elasticsearch/packaging/util/ServerUtils.java,"waitForElasticsearch(String, String)","waitForElasticsearch(String, String, Installation)"
f962d1ca03ae19526fe1165d3c39397bd537df02,qa/os/src/test/java/org/elasticsearch/packaging/util/ServerUtils.java,"waitForElasticsearch()","waitForElasticsearch(String, String, Installation)"
f962d1ca03ae19526fe1165d3c39397bd537df02,qa/os/src/test/java/org/elasticsearch/packaging/util/ServerUtils.java,"waitForElasticsearch()","waitForElasticsearch(Installation)"
d8b4556e2dfa48b38baf614e3ac99196be07055c,server/src/main/java/org/elasticsearch/script/ScoreScript.java,"execute()","execute(ExplanationHolder)"
8c464775663de090e9d930e3b155268b66ad867f,server/src/main/java/org/elasticsearch/index/translog/TranslogDeletionPolicy.java,"TranslogDeletionPolicy(long, long)","TranslogDeletionPolicy(long, long, int)"
64cd974d62e6162d2e7c8fd5a73890c288454232,x-pack/qa/third-party/active-directory/src/test/java/org/elasticsearch/xpack/security/authc/ldap/AbstractAdLdapRealmTestCase.java,"configureFileRoleMappings(Settings.Builder, List)","configureFileRoleMappings(Settings.Builder, String, List)"
64cd974d62e6162d2e7c8fd5a73890c288454232,x-pack/qa/third-party/active-directory/src/test/java/org/elasticsearch/xpack/security/authc/ldap/ActiveDirectorySessionFactoryTests.java,"configureRealm(String, Settings)","configureRealm(String, String, Settings)"
e1012efbd1d5ef5acb002a41418137a96fe23aac,server/src/main/java/org/elasticsearch/action/ActionModule.java,"ActionModule(Settings, IndexNameExpressionResolver, IndexScopedSettings, ClusterSettings, SettingsFilter, ThreadPool, List, NodeClient, CircuitBreakerService, UsageService)","ActionModule(Settings, IndexNameExpressionResolver, IndexScopedSettings, ClusterSettings, SettingsFilter, ThreadPool, List, NodeClient, CircuitBreakerService, UsageService, ClusterService)"
e1012efbd1d5ef5acb002a41418137a96fe23aac,server/src/main/java/org/elasticsearch/rest/action/document/RestIndexAction.java,"RestIndexAction(RestController)","RestIndexAction(RestController, ClusterService)"
865fe4f98ca256aa047f31ee5bf16ab62b804aeb,x-pack/plugin/ml/src/main/java/org/elasticsearch/xpack/ml/action/TransportDeleteExpiredDataAction.java,"deleteExpiredData(ActionListener)","deleteExpiredData(ActionListener, Supplier)"
865fe4f98ca256aa047f31ee5bf16ab62b804aeb,x-pack/plugin/ml/src/main/java/org/elasticsearch/xpack/ml/action/TransportDeleteExpiredDataAction.java,"deleteExpiredData(ActionListener)","deleteExpiredData(Iterator, ActionListener, Supplier, boolean)"
865fe4f98ca256aa047f31ee5bf16ab62b804aeb,x-pack/plugin/ml/src/main/java/org/elasticsearch/xpack/ml/action/TransportDeleteExpiredDataAction.java,"deleteExpiredData(Iterator, ActionListener)","deleteExpiredData(Iterator, ActionListener, Supplier, boolean)"
865fe4f98ca256aa047f31ee5bf16ab62b804aeb,x-pack/plugin/ml/src/main/java/org/elasticsearch/xpack/ml/job/retention/AbstractExpiredJobDataRemover.java,"remove(ActionListener)","remove(ActionListener, Supplier)"
865fe4f98ca256aa047f31ee5bf16ab62b804aeb,x-pack/plugin/ml/src/main/java/org/elasticsearch/xpack/ml/job/retention/AbstractExpiredJobDataRemover.java,"removeData(WrappedBatchedJobsIterator, ActionListener)","removeData(WrappedBatchedJobsIterator, ActionListener, Supplier)"
865fe4f98ca256aa047f31ee5bf16ab62b804aeb,x-pack/plugin/ml/src/main/java/org/elasticsearch/xpack/ml/job/retention/ExpiredForecastsRemover.java,"remove(ActionListener)","remove(ActionListener, Supplier)"
865fe4f98ca256aa047f31ee5bf16ab62b804aeb,x-pack/plugin/ml/src/main/java/org/elasticsearch/xpack/ml/job/retention/ExpiredForecastsRemover.java,"deleteForecasts(SearchResponse, ActionListener)","deleteForecasts(SearchResponse, ActionListener, Supplier)"
865fe4f98ca256aa047f31ee5bf16ab62b804aeb,x-pack/plugin/ml/src/main/java/org/elasticsearch/xpack/ml/job/retention/MlDataRemover.java,"remove(ActionListener)","remove(ActionListener, Supplier)"
865fe4f98ca256aa047f31ee5bf16ab62b804aeb,x-pack/plugin/ml/src/main/java/org/elasticsearch/xpack/ml/job/retention/UnusedStateRemover.java,"remove(ActionListener)","remove(ActionListener, Supplier)"
af4e6ededa341360ebf81ece64bf7200d045643f,client/rest-high-level/src/main/java/org/elasticsearch/client/ml/inference/trainedmodel/tree/Tree.java,"Tree(List, List)","Tree(List, List, TargetType, List)"
af4e6ededa341360ebf81ece64bf7200d045643f,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/ml/inference/trainedmodel/tree/Tree.java,"Tree(List, List)","Tree(List, List, TargetType, List)"
f47da1d3fe3ae850c07b746f306a1aa34e3f362c,x-pack/plugin/ml/src/main/java/org/elasticsearch/xpack/ml/dataframe/process/AnalyticsProcessFactory.java,"createAnalyticsProcess(DataFrameAnalyticsConfig, AnalyticsProcessConfig, ExecutorService, Consumer)","createAnalyticsProcess(DataFrameAnalyticsConfig, AnalyticsProcessConfig, BytesReference, ExecutorService, Consumer)"
f47da1d3fe3ae850c07b746f306a1aa34e3f362c,x-pack/plugin/ml/src/main/java/org/elasticsearch/xpack/ml/dataframe/process/AnalyticsProcessManager.java,"AnalyticsProcessManager(Client, ThreadPool, AnalyticsProcessFactory)","AnalyticsProcessManager(Client, ThreadPool, AnalyticsProcessFactory, DataFrameAnalyticsAuditor)"
f47da1d3fe3ae850c07b746f306a1aa34e3f362c,x-pack/plugin/ml/src/main/java/org/elasticsearch/xpack/ml/dataframe/process/AnalyticsProcessManager.java,"createProcess(DataFrameAnalyticsTask, DataFrameAnalyticsConfig, AnalyticsProcessConfig)","createProcess(DataFrameAnalyticsTask, DataFrameAnalyticsConfig, AnalyticsProcessConfig, BytesReference)"
f47da1d3fe3ae850c07b746f306a1aa34e3f362c,x-pack/plugin/ml/src/main/java/org/elasticsearch/xpack/ml/dataframe/process/AnalyticsProcessManager.java,"processData(DataFrameAnalyticsTask, DataFrameAnalyticsConfig, DataFrameDataExtractor, AnalyticsProcess, AnalyticsResultProcessor, Consumer)","processData(DataFrameAnalyticsTask, DataFrameAnalyticsConfig, DataFrameDataExtractor, AnalyticsProcess, AnalyticsResultProcessor, Consumer, BytesReference)"
f47da1d3fe3ae850c07b746f306a1aa34e3f362c,x-pack/plugin/ml/src/main/java/org/elasticsearch/xpack/ml/dataframe/process/NativeAnalyticsProcessFactory.java,"createAnalyticsProcess(DataFrameAnalyticsConfig, AnalyticsProcessConfig, ExecutorService, Consumer)","createAnalyticsProcess(DataFrameAnalyticsConfig, AnalyticsProcessConfig, BytesReference, ExecutorService, Consumer)"
f47da1d3fe3ae850c07b746f306a1aa34e3f362c,x-pack/plugin/ml/src/main/java/org/elasticsearch/xpack/ml/dataframe/process/NativeMemoryUsageEstimationProcessFactory.java,"createAnalyticsProcess(DataFrameAnalyticsConfig, AnalyticsProcessConfig, ExecutorService, Consumer)","createAnalyticsProcess(DataFrameAnalyticsConfig, AnalyticsProcessConfig, BytesReference, ExecutorService, Consumer)"
dea96fbc5e77d4d3df0ac2ed56d7ff950a3e2c24,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/authc/ldap/support/LdapMetaDataResolverSettings.java,"getSettings()","getSettings(String)"
b917b57dfe45148917232fe13dd2b6c791f34c3f,x-pack/qa/third-party/active-directory/src/test/java/org/elasticsearch/xpack/security/authc/ldap/AbstractAdLdapRealmTestCase.java,"configureFileRoleMappings(Settings.Builder, List)","configureFileRoleMappings(Settings.Builder, String, List)"
b917b57dfe45148917232fe13dd2b6c791f34c3f,x-pack/qa/third-party/active-directory/src/test/java/org/elasticsearch/xpack/security/authc/ldap/ActiveDirectorySessionFactoryTests.java,"configureRealm(String, Settings)","configureRealm(String, String, Settings)"
5405f2e680429440f6928c007fcd45377088fe79,server/src/main/java/org/elasticsearch/repositories/FilterRepository.java,"finalizeSnapshot(SnapshotId, List, long, String, int, List, long, boolean, MetaData, Map)","finalizeSnapshot(SnapshotId, List, long, String, int, List, long, boolean, MetaData, Map, ActionListener)"
5405f2e680429440f6928c007fcd45377088fe79,server/src/main/java/org/elasticsearch/repositories/Repository.java,"finalizeSnapshot(SnapshotId, List, long, String, int, List, long, boolean, MetaData, Map)","finalizeSnapshot(SnapshotId, List, long, String, int, List, long, boolean, MetaData, Map, ActionListener)"
5405f2e680429440f6928c007fcd45377088fe79,server/src/main/java/org/elasticsearch/repositories/blobstore/BlobStoreRepository.java,"finalizeSnapshot(SnapshotId, List, long, String, int, List, long, boolean, MetaData, Map)","finalizeSnapshot(SnapshotId, List, long, String, int, List, long, boolean, MetaData, Map, ActionListener)"
5405f2e680429440f6928c007fcd45377088fe79,test/framework/src/main/java/org/elasticsearch/index/shard/RestoreOnlyRepository.java,"finalizeSnapshot(SnapshotId, List, long, String, int, List, long, boolean, MetaData, Map)","finalizeSnapshot(SnapshotId, List, long, String, int, List, long, boolean, MetaData, Map, ActionListener)"
5405f2e680429440f6928c007fcd45377088fe79,x-pack/plugin/ccr/src/main/java/org/elasticsearch/xpack/ccr/repository/CcrRepository.java,"finalizeSnapshot(SnapshotId, List, long, String, int, List, long, boolean, MetaData, Map)","finalizeSnapshot(SnapshotId, List, long, String, int, List, long, boolean, MetaData, Map, ActionListener)"
5405f2e680429440f6928c007fcd45377088fe79,x-pack/plugin/core/src/main/java/org/elasticsearch/snapshots/SourceOnlySnapshotRepository.java,"finalizeSnapshot(SnapshotId, List, long, String, int, List, long, boolean, MetaData, Map)","finalizeSnapshot(SnapshotId, List, long, String, int, List, long, boolean, MetaData, Map, ActionListener)"
1c705bc4b3ec11a66ee2e4440ea4e5633d5fc8e7,modules/lang-painless/src/main/java/org/elasticsearch/painless/node/AExpression.java,"cast(Locals)","cast(FunctionTable, Locals)"
1c705bc4b3ec11a66ee2e4440ea4e5633d5fc8e7,modules/lang-painless/src/main/java/org/elasticsearch/painless/node/ANode.java,"analyze(Locals)","analyze(FunctionTable, Locals)"
1c705bc4b3ec11a66ee2e4440ea4e5633d5fc8e7,modules/lang-painless/src/main/java/org/elasticsearch/painless/node/EAssignment.java,"analyzeSimple(Locals)","analyzeSimple(FunctionTable, Locals)"
1c705bc4b3ec11a66ee2e4440ea4e5633d5fc8e7,modules/lang-painless/src/main/java/org/elasticsearch/painless/node/EAssignment.java,"analyze(Locals)","analyze(FunctionTable, Locals)"
1c705bc4b3ec11a66ee2e4440ea4e5633d5fc8e7,modules/lang-painless/src/main/java/org/elasticsearch/painless/node/EAssignment.java,"analyzeCompound(Locals)","analyzeCompound(FunctionTable, Locals)"
1c705bc4b3ec11a66ee2e4440ea4e5633d5fc8e7,modules/lang-painless/src/main/java/org/elasticsearch/painless/node/EAssignment.java,"analyzeLHS(Locals)","analyzeLHS(FunctionTable, Locals)"
1c705bc4b3ec11a66ee2e4440ea4e5633d5fc8e7,modules/lang-painless/src/main/java/org/elasticsearch/painless/node/EBinary.java,"analyzeAdd(Locals)","analyzeAdd(FunctionTable, Locals)"
1c705bc4b3ec11a66ee2e4440ea4e5633d5fc8e7,modules/lang-painless/src/main/java/org/elasticsearch/painless/node/EBinary.java,"analyzeBWOr(Locals)","analyzeBWOr(FunctionTable, Locals)"
1c705bc4b3ec11a66ee2e4440ea4e5633d5fc8e7,modules/lang-painless/src/main/java/org/elasticsearch/painless/node/EBinary.java,"analyzeSub(Locals)","analyzeSub(FunctionTable, Locals)"
1c705bc4b3ec11a66ee2e4440ea4e5633d5fc8e7,modules/lang-painless/src/main/java/org/elasticsearch/painless/node/EBinary.java,"analyzeRegexOp(Locals)","analyzeRegexOp(FunctionTable, Locals)"
1c705bc4b3ec11a66ee2e4440ea4e5633d5fc8e7,modules/lang-painless/src/main/java/org/elasticsearch/painless/node/EBinary.java,"analyzeBWAnd(Locals)","analyzeBWAnd(FunctionTable, Locals)"
1c705bc4b3ec11a66ee2e4440ea4e5633d5fc8e7,modules/lang-painless/src/main/java/org/elasticsearch/painless/node/EBinary.java,"analyzeRSH(Locals)","analyzeRSH(FunctionTable, Locals)"
1c705bc4b3ec11a66ee2e4440ea4e5633d5fc8e7,modules/lang-painless/src/main/java/org/elasticsearch/painless/node/EBinary.java,"analyzeRem(Locals)","analyzeRem(FunctionTable, Locals)"
1c705bc4b3ec11a66ee2e4440ea4e5633d5fc8e7,modules/lang-painless/src/main/java/org/elasticsearch/painless/node/EBinary.java,"analyzeLSH(Locals)","analyzeLSH(FunctionTable, Locals)"
1c705bc4b3ec11a66ee2e4440ea4e5633d5fc8e7,modules/lang-painless/src/main/java/org/elasticsearch/painless/node/EBinary.java,"analyzeUSH(Locals)","analyzeUSH(FunctionTable, Locals)"
1c705bc4b3ec11a66ee2e4440ea4e5633d5fc8e7,modules/lang-painless/src/main/java/org/elasticsearch/painless/node/EBinary.java,"analyzeDiv(Locals)","analyzeDiv(FunctionTable, Locals)"
1c705bc4b3ec11a66ee2e4440ea4e5633d5fc8e7,modules/lang-painless/src/main/java/org/elasticsearch/painless/node/EBinary.java,"analyze(Locals)","analyze(FunctionTable, Locals)"
1c705bc4b3ec11a66ee2e4440ea4e5633d5fc8e7,modules/lang-painless/src/main/java/org/elasticsearch/painless/node/EBinary.java,"analyzeXor(Locals)","analyzeXor(FunctionTable, Locals)"
1c705bc4b3ec11a66ee2e4440ea4e5633d5fc8e7,modules/lang-painless/src/main/java/org/elasticsearch/painless/node/EBinary.java,"analyzeMul(Locals)","analyzeMul(FunctionTable, Locals)"
1c705bc4b3ec11a66ee2e4440ea4e5633d5fc8e7,modules/lang-painless/src/main/java/org/elasticsearch/painless/node/EBool.java,"analyze(Locals)","analyze(FunctionTable, Locals)"
1c705bc4b3ec11a66ee2e4440ea4e5633d5fc8e7,modules/lang-painless/src/main/java/org/elasticsearch/painless/node/EBoolean.java,"analyze(Locals)","analyze(FunctionTable, Locals)"
1c705bc4b3ec11a66ee2e4440ea4e5633d5fc8e7,modules/lang-painless/src/main/java/org/elasticsearch/painless/node/ECallLocal.java,"analyze(Locals)","analyze(FunctionTable, Locals)"
